Date,Product ID,Product Name,Category,Demand (Units Sold),Inventory Level,Reorder Point,Lead Time (days),Supplier ID,Region,Warehouse,Stock Status,Order Quantity
2022-03-14,PRD1023,Shampoo,Beauty,48,329,116,3,SUP106,Europe,WH-D,In Stock,0
2022-03-14,PRD1023,Shampoo,Beauty,61,0,103,13,SUP103,Asia,WH-C,Out of Stock,176
2022-03-15,PRD1001,Smartphone,Electronics,27,364,117,4,SUP106,Asia,WH-B,In Stock,0
2022-03-15,PRD1004,Smartwatch,Electronics,52,21,66,6,SUP103,Asia,WH-D,Low Stock,197
2022-03-15,PRD1004,Smartwatch,Electronics,19,496,116,11,SUP108,North America,WH-D,In Stock,0
2022-03-15,PRD1004,Smartwatch,Electronics,2,153,84,7,SUP108,North America,WH-A,In Stock,0
2022-03-15,PRD1005,T-Shirt,Clothing,70,68,144,10,SUP100,Europe,WH-A,Low Stock,128
2022-03-15,PRD1008,Jacket,Clothing,56,417,98,5,SUP106,Oceania,WH-D,In Stock,0
2022-03-15,PRD1010,Blender,Home & Kitchen,5,349,121,13,SUP105,Europe,WH-D,In Stock,0
2022-03-15,PRD1011,Microwave,Home & Kitchen,52,252,56,10,SUP109,North America,WH-B,In Stock,0
2022-03-15,PRD1011,Microwave,Home & Kitchen,19,29,106,9,SUP107,South America,WH-B,Low Stock,145
2022-03-15,PRD1013,Vacuum Cleaner,Home & Kitchen,81,270,149,4,SUP105,Oceania,WH-B,In Stock,0
2022-03-15,PRD1016,Dumbbells,Sports,38,483,130,4,SUP103,Europe,WH-D,In Stock,0
2022-03-15,PRD1016,Dumbbells,Sports,27,244,50,9,SUP104,Europe,WH-D,In Stock,0
2022-03-15,PRD1017,Tennis Racket,Sports,63,418,74,5,SUP102,Europe,WH-A,In Stock,0
2022-03-15,PRD1020,Moisturizer,Beauty,75,148,71,9,SUP108,Asia,WH-A,In Stock,0
2022-03-15,PRD1023,Shampoo,Beauty,26,110,122,4,SUP102,Asia,WH-B,Low Stock,220
2022-03-16,PRD1000,Laptop,Electronics,68,440,94,3,SUP109,Oceania,WH-A,In Stock,0
2022-03-16,PRD1001,Smartphone,Electronics,33,319,107,5,SUP109,Asia,WH-C,In Stock,0
2022-03-16,PRD1003,Headphones,Electronics,79,485,100,11,SUP101,Asia,WH-D,In Stock,0
2022-03-16,PRD1012,Coffee Maker,Home & Kitchen,11,362,113,13,SUP109,Asia,WH-B,In Stock,0
2022-03-16,PRD1014,Air Purifier,Home & Kitchen,79,392,91,3,SUP109,North America,WH-C,In Stock,0
2022-03-16,PRD1014,Air Purifier,Home & Kitchen,14,480,91,3,SUP105,Asia,WH-D,In Stock,0
2022-03-16,PRD1017,Tennis Racket,Sports,37,96,149,3,SUP100,Oceania,WH-C,Low Stock,166
2022-03-16,PRD1019,Treadmill,Sports,53,190,112,8,SUP102,North America,WH-A,In Stock,0
2022-03-16,PRD1020,Moisturizer,Beauty,54,132,96,13,SUP103,Asia,WH-D,In Stock,0
2022-03-16,PRD1021,Perfume,Beauty,71,443,134,9,SUP101,North America,WH-D,In Stock,0
2022-03-16,PRD1023,Shampoo,Beauty,87,141,127,9,SUP106,Asia,WH-B,In Stock,0
2022-03-16,PRD1024,Sunscreen,Beauty,68,405,54,6,SUP107,Asia,WH-B,In Stock,0
2022-03-16,PRD1024,Sunscreen,Beauty,106,463,51,12,SUP107,Asia,WH-B,In Stock,0
2022-03-17,PRD1000,Laptop,Electronics,39,403,118,8,SUP107,Asia,WH-D,In Stock,0
2022-03-17,PRD1002,Tablet,Electronics,30,24,97,6,SUP101,South America,WH-B,Low Stock,265
2022-03-17,PRD1003,Headphones,Electronics,99,278,147,6,SUP104,Asia,WH-D,In Stock,0
2022-03-17,PRD1004,Smartwatch,Electronics,81,297,139,4,SUP107,Asia,WH-A,In Stock,0
2022-03-17,PRD1006,Jeans,Clothing,85,449,95,8,SUP106,Oceania,WH-A,In Stock,0
2022-03-17,PRD1006,Jeans,Clothing,45,287,70,7,SUP101,North America,WH-C,In Stock,0
2022-03-17,PRD1008,Jacket,Clothing,67,289,110,11,SUP104,Europe,WH-D,In Stock,0
2022-03-17,PRD1008,Jacket,Clothing,47,495,59,11,SUP109,Asia,WH-C,In Stock,0
2022-03-17,PRD1009,Sweater,Clothing,72,306,110,5,SUP100,Oceania,WH-C,In Stock,0
2022-03-17,PRD1012,Coffee Maker,Home & Kitchen,15,333,100,12,SUP105,North America,WH-D,In Stock,0
2022-03-17,PRD1015,Yoga Mat,Sports,56,484,135,11,SUP104,North America,WH-B,In Stock,0
2022-03-17,PRD1016,Dumbbells,Sports,76,340,74,11,SUP105,Oceania,WH-B,In Stock,0
2022-03-17,PRD1017,Tennis Racket,Sports,63,488,81,11,SUP105,South America,WH-B,In Stock,0
2022-03-17,PRD1019,Treadmill,Sports,57,166,75,4,SUP106,Asia,WH-A,In Stock,0
2022-03-17,PRD1019,Treadmill,Sports,94,313,127,10,SUP109,South America,WH-C,In Stock,0
2022-03-17,PRD1020,Moisturizer,Beauty,28,254,90,5,SUP109,Asia,WH-A,In Stock,0
2022-03-17,PRD1021,Perfume,Beauty,70,190,147,9,SUP106,South America,WH-D,In Stock,0
2022-03-17,PRD1021,Perfume,Beauty,59,125,115,10,SUP100,Oceania,WH-D,In Stock,0
2022-03-17,PRD1023,Shampoo,Beauty,89,303,73,4,SUP105,North America,WH-A,In Stock,0
2022-03-18,PRD1004,Smartwatch,Electronics,21,134,63,8,SUP101,Asia,WH-A,In Stock,0
2022-03-18,PRD1005,T-Shirt,Clothing,48,244,116,6,SUP100,North America,WH-A,In Stock,0
2022-03-18,PRD1006,Jeans,Clothing,55,297,118,10,SUP106,Oceania,WH-A,In Stock,0
2022-03-18,PRD1007,Sneakers,Clothing,29,96,148,5,SUP108,Asia,WH-C,Low Stock,273
2022-03-18,PRD1008,Jacket,Clothing,78,325,86,12,SUP108,Oceania,WH-C,In Stock,0
2022-03-18,PRD1009,Sweater,Clothing,31,309,61,10,SUP102,Asia,WH-A,In Stock,0
2022-03-18,PRD1012,Coffee Maker,Home & Kitchen,62,27,115,12,SUP105,Oceania,WH-B,Low Stock,241
2022-03-18,PRD1013,Vacuum Cleaner,Home & Kitchen,78,350,86,9,SUP105,Europe,WH-B,In Stock,0
2022-03-18,PRD1013,Vacuum Cleaner,Home & Kitchen,70,497,99,13,SUP108,South America,WH-C,In Stock,0
2022-03-18,PRD1015,Yoga Mat,Sports,25,475,107,5,SUP107,Asia,WH-A,In Stock,0
2022-03-18,PRD1018,Basketball,Sports,68,39,78,9,SUP107,North America,WH-A,Low Stock,192
2022-03-18,PRD1019,Treadmill,Sports,93,154,139,8,SUP108,Europe,WH-C,In Stock,0
2022-03-18,PRD1022,Lipstick,Beauty,101,181,59,11,SUP101,North America,WH-D,In Stock,0
2022-03-18,PRD1024,Sunscreen,Beauty,31,257,113,5,SUP106,Oceania,WH-B,In Stock,0
2022-03-18,PRD1024,Sunscreen,Beauty,64,27,113,11,SUP104,Oceania,WH-D,Low Stock,254
2022-03-19,PRD1003,Headphones,Electronics,59,173,81,9,SUP109,South America,WH-C,In Stock,0
2022-03-19,PRD1004,Smartwatch,Electronics,58,404,113,13,SUP107,Europe,WH-D,In Stock,0
2022-03-19,PRD1005,T-Shirt,Clothing,33,2,135,8,SUP109,Asia,WH-C,Low Stock,175
2022-03-19,PRD1005,T-Shirt,Clothing,83,390,54,6,SUP103,South America,WH-C,In Stock,0
2022-03-19,PRD1006,Jeans,Clothing,6,351,103,11,SUP105,Oceania,WH-C,In Stock,0
2022-03-19,PRD1007,Sneakers,Clothing,37,352,72,9,SUP108,Oceania,WH-A,In Stock,0
2022-03-19,PRD1007,Sneakers,Clothing,58,370,119,3,SUP104,Europe,WH-D,In Stock,0
2022-03-19,PRD1008,Jacket,Clothing,14,50,94,6,SUP100,North America,WH-D,Low Stock,131
2022-03-19,PRD1013,Vacuum Cleaner,Home & Kitchen,66,9,108,8,SUP105,Oceania,WH-C,Low Stock,265
2022-03-19,PRD1014,Air Purifier,Home & Kitchen,40,133,90,13,SUP100,South America,WH-D,In Stock,0
2022-03-19,PRD1014,Air Purifier,Home & Kitchen,54,0,118,8,SUP106,South America,WH-C,Out of Stock,213
2022-03-19,PRD1014,Air Purifier,Home & Kitchen,21,299,52,8,SUP100,Asia,WH-B,In Stock,0
2022-03-19,PRD1018,Basketball,Sports,86,320,93,12,SUP107,South America,WH-B,In Stock,0
2022-03-19,PRD1018,Basketball,Sports,71,472,123,6,SUP106,North America,WH-B,In Stock,0
2022-03-19,PRD1020,Moisturizer,Beauty,41,162,111,10,SUP108,North America,WH-A,In Stock,0
2022-03-19,PRD1022,Lipstick,Beauty,28,379,86,11,SUP104,Europe,WH-A,In Stock,0
2022-03-19,PRD1022,Lipstick,Beauty,99,31,111,3,SUP109,Europe,WH-D,Low Stock,183
2022-03-19,PRD1023,Shampoo,Beauty,71,305,52,9,SUP101,North America,WH-B,In Stock,0
2022-03-20,PRD1000,Laptop,Electronics,62,124,52,10,SUP101,Asia,WH-D,In Stock,0
2022-03-20,PRD1002,Tablet,Electronics,57,397,67,8,SUP105,Asia,WH-C,In Stock,0
2022-03-20,PRD1004,Smartwatch,Electronics,97,240,117,6,SUP101,Asia,WH-C,In Stock,0
2022-03-20,PRD1008,Jacket,Clothing,76,143,143,7,SUP104,Europe,WH-B,In Stock,0
2022-03-20,PRD1009,Sweater,Clothing,55,245,64,5,SUP107,Asia,WH-B,In Stock,0
2022-03-20,PRD1013,Vacuum Cleaner,Home & Kitchen,30,113,139,7,SUP103,Oceania,WH-B,Low Stock,213
2022-03-20,PRD1013,Vacuum Cleaner,Home & Kitchen,60,499,63,11,SUP101,Asia,WH-A,In Stock,0
2022-03-20,PRD1016,Dumbbells,Sports,47,225,77,8,SUP102,North America,WH-B,In Stock,0
2022-03-20,PRD1018,Basketball,Sports,5,22,62,9,SUP109,Europe,WH-C,Low Stock,252
2022-03-20,PRD1018,Basketball,Sports,48,138,137,7,SUP109,South America,WH-A,In Stock,0
2022-03-20,PRD1018,Basketball,Sports,58,56,84,6,SUP100,Asia,WH-A,Low Stock,151
2022-03-20,PRD1019,Treadmill,Sports,70,211,110,7,SUP109,South America,WH-D,In Stock,0
2022-03-20,PRD1022,Lipstick,Beauty,37,354,78,7,SUP103,Asia,WH-C,In Stock,0
2022-03-20,PRD1022,Lipstick,Beauty,94,426,58,5,SUP107,North America,WH-B,In Stock,0
2022-03-21,PRD1002,Tablet,Electronics,26,254,74,8,SUP104,North America,WH-D,In Stock,0
2022-03-21,PRD1004,Smartwatch,Electronics,88,29,79,9,SUP108,Oceania,WH-A,Low Stock,183
2022-03-21,PRD1005,T-Shirt,Clothing,76,70,129,8,SUP108,Oceania,WH-C,Low Stock,143
2022-03-21,PRD1005,T-Shirt,Clothing,48,392,52,7,SUP104,North America,WH-B,In Stock,0
2022-03-21,PRD1006,Jeans,Clothing,38,287,105,10,SUP103,Oceania,WH-D,In Stock,0
2022-03-21,PRD1006,Jeans,Clothing,82,232,119,11,SUP103,South America,WH-B,In Stock,0
2022-03-21,PRD1012,Coffee Maker,Home & Kitchen,23,222,118,13,SUP109,Asia,WH-D,In Stock,0
2022-03-21,PRD1017,Tennis Racket,Sports,81,148,50,9,SUP100,North America,WH-A,In Stock,0
2022-03-21,PRD1018,Basketball,Sports,53,352,115,6,SUP106,South America,WH-A,In Stock,0
2022-03-21,PRD1018,Basketball,Sports,55,89,89,9,SUP107,Asia,WH-C,In Stock,0
2022-03-21,PRD1020,Moisturizer,Beauty,5,437,103,8,SUP106,Europe,WH-D,In Stock,0
2022-03-22,PRD1000,Laptop,Electronics,46,376,119,12,SUP101,Asia,WH-D,In Stock,0
2022-03-22,PRD1001,Smartphone,Electronics,42,294,131,7,SUP101,Europe,WH-D,In Stock,0
2022-03-22,PRD1005,T-Shirt,Clothing,34,464,79,12,SUP102,Oceania,WH-C,In Stock,0
2022-03-22,PRD1006,Jeans,Clothing,90,70,50,8,SUP105,South America,WH-C,In Stock,0
2022-03-22,PRD1007,Sneakers,Clothing,49,357,111,7,SUP109,Asia,WH-C,In Stock,0
2022-03-22,PRD1007,Sneakers,Clothing,13,352,72,9,SUP101,Europe,WH-A,In Stock,0
2022-03-22,PRD1009,Sweater,Clothing,48,462,112,12,SUP102,North America,WH-C,In Stock,0
2022-03-22,PRD1016,Dumbbells,Sports,1,484,145,3,SUP100,Asia,WH-B,In Stock,0
2022-03-22,PRD1018,Basketball,Sports,32,48,53,4,SUP103,Oceania,WH-C,Low Stock,129
2022-03-22,PRD1021,Perfume,Beauty,40,274,76,6,SUP108,Asia,WH-A,In Stock,0
2022-03-22,PRD1023,Shampoo,Beauty,98,282,120,12,SUP104,Europe,WH-D,In Stock,0
2022-03-23,PRD1000,Laptop,Electronics,60,88,81,4,SUP101,Asia,WH-D,In Stock,0
2022-03-23,PRD1001,Smartphone,Electronics,88,64,96,13,SUP101,Oceania,WH-B,Low Stock,104
2022-03-23,PRD1007,Sneakers,Clothing,67,216,56,13,SUP105,Asia,WH-C,In Stock,0
2022-03-23,PRD1008,Jacket,Clothing,18,221,75,8,SUP102,South America,WH-A,In Stock,0
2022-03-23,PRD1009,Sweater,Clothing,8,496,116,6,SUP101,South America,WH-B,In Stock,0
2022-03-23,PRD1010,Blender,Home & Kitchen,70,106,123,12,SUP103,North America,WH-B,Low Stock,176
2022-03-23,PRD1011,Microwave,Home & Kitchen,35,248,136,13,SUP101,South America,WH-A,In Stock,0
2022-03-23,PRD1012,Coffee Maker,Home & Kitchen,100,37,132,9,SUP108,Asia,WH-D,Low Stock,117
2022-03-23,PRD1012,Coffee Maker,Home & Kitchen,9,234,84,5,SUP105,Asia,WH-C,In Stock,0
2022-03-23,PRD1013,Vacuum Cleaner,Home & Kitchen,59,424,109,11,SUP107,Asia,WH-B,In Stock,0
2022-03-23,PRD1015,Yoga Mat,Sports,56,141,134,13,SUP108,Europe,WH-B,In Stock,0
2022-03-23,PRD1017,Tennis Racket,Sports,24,474,100,5,SUP108,North America,WH-A,In Stock,0
2022-03-23,PRD1018,Basketball,Sports,7,208,136,5,SUP105,South America,WH-A,In Stock,0
2022-03-23,PRD1019,Treadmill,Sports,61,237,103,10,SUP101,Asia,WH-A,In Stock,0
2022-03-23,PRD1020,Moisturizer,Beauty,77,216,69,10,SUP102,North America,WH-B,In Stock,0
2022-03-23,PRD1021,Perfume,Beauty,11,207,68,10,SUP101,Oceania,WH-A,In Stock,0
2022-03-23,PRD1022,Lipstick,Beauty,10,181,129,11,SUP108,North America,WH-B,In Stock,0
2022-03-23,PRD1024,Sunscreen,Beauty,7,483,78,5,SUP103,North America,WH-A,In Stock,0
2022-03-24,PRD1000,Laptop,Electronics,14,335,115,3,SUP109,South America,WH-B,In Stock,0
2022-03-24,PRD1001,Smartphone,Electronics,18,239,137,12,SUP109,South America,WH-C,In Stock,0
2022-03-24,PRD1002,Tablet,Electronics,25,427,149,5,SUP101,Asia,WH-C,In Stock,0
2022-03-24,PRD1004,Smartwatch,Electronics,27,468,139,8,SUP105,Asia,WH-C,In Stock,0
2022-03-24,PRD1004,Smartwatch,Electronics,8,250,136,3,SUP103,Europe,WH-C,In Stock,0
2022-03-24,PRD1006,Jeans,Clothing,93,41,149,4,SUP105,South America,WH-D,Low Stock,296
2022-03-24,PRD1009,Sweater,Clothing,24,156,118,13,SUP108,Europe,WH-C,In Stock,0
2022-03-24,PRD1009,Sweater,Clothing,97,422,125,9,SUP107,Europe,WH-A,In Stock,0
2022-03-24,PRD1009,Sweater,Clothing,61,207,54,5,SUP107,South America,WH-D,In Stock,0
2022-03-24,PRD1011,Microwave,Home & Kitchen,60,47,106,13,SUP105,South America,WH-A,Low Stock,299
2022-03-24,PRD1012,Coffee Maker,Home & Kitchen,60,492,67,5,SUP103,South America,WH-D,In Stock,0
2022-03-24,PRD1014,Air Purifier,Home & Kitchen,9,456,62,5,SUP107,Asia,WH-A,In Stock,0
2022-03-24,PRD1014,Air Purifier,Home & Kitchen,65,150,59,10,SUP103,Asia,WH-D,In Stock,0
2022-03-24,PRD1015,Yoga Mat,Sports,19,410,134,9,SUP108,Europe,WH-A,In Stock,0
2022-03-24,PRD1015,Yoga Mat,Sports,31,340,87,11,SUP106,South America,WH-C,In Stock,0
2022-03-24,PRD1018,Basketball,Sports,0,132,83,5,SUP107,North America,WH-B,In Stock,0
2022-03-25,PRD1003,Headphones,Electronics,16,174,144,3,SUP105,Europe,WH-B,In Stock,0
2022-03-25,PRD1007,Sneakers,Clothing,10,424,73,4,SUP105,Asia,WH-D,In Stock,0
2022-03-25,PRD1008,Jacket,Clothing,86,260,102,12,SUP107,Europe,WH-C,In Stock,0
2022-03-25,PRD1009,Sweater,Clothing,32,303,75,9,SUP108,South America,WH-A,In Stock,0
2022-03-25,PRD1009,Sweater,Clothing,33,18,83,12,SUP104,Oceania,WH-C,Low Stock,291
2022-03-25,PRD1010,Blender,Home & Kitchen,74,51,51,12,SUP109,South America,WH-C,In Stock,0
2022-03-25,PRD1014,Air Purifier,Home & Kitchen,14,40,68,9,SUP108,Asia,WH-D,Low Stock,221
2022-03-25,PRD1021,Perfume,Beauty,80,20,96,7,SUP103,Asia,WH-A,Low Stock,296
2022-03-25,PRD1021,Perfume,Beauty,36,219,121,6,SUP100,Europe,WH-B,In Stock,0
2022-03-25,PRD1022,Lipstick,Beauty,62,351,76,7,SUP101,Oceania,WH-B,In Stock,0
2022-03-25,PRD1022,Lipstick,Beauty,66,264,136,4,SUP107,Asia,WH-B,In Stock,0
2022-03-25,PRD1022,Lipstick,Beauty,80,378,54,12,SUP108,North America,WH-A,In Stock,0
2022-03-25,PRD1023,Shampoo,Beauty,82,105,118,13,SUP105,South America,WH-C,Low Stock,246
2022-03-25,PRD1023,Shampoo,Beauty,44,219,64,6,SUP100,Asia,WH-A,In Stock,0
2022-03-26,PRD1000,Laptop,Electronics,62,36,106,4,SUP102,Asia,WH-C,Low Stock,181
2022-03-26,PRD1000,Laptop,Electronics,85,415,80,12,SUP102,Europe,WH-C,In Stock,0
2022-03-26,PRD1002,Tablet,Electronics,0,129,138,12,SUP105,South America,WH-B,Low Stock,190
2022-03-26,PRD1005,T-Shirt,Clothing,60,95,71,3,SUP108,Asia,WH-C,In Stock,0
2022-03-26,PRD1006,Jeans,Clothing,42,26,141,10,SUP109,Europe,WH-D,Low Stock,182
2022-03-26,PRD1010,Blender,Home & Kitchen,113,93,95,7,SUP102,South America,WH-D,Low Stock,130
2022-03-26,PRD1012,Coffee Maker,Home & Kitchen,92,471,65,4,SUP102,Oceania,WH-A,In Stock,0
2022-03-26,PRD1014,Air Purifier,Home & Kitchen,82,209,59,8,SUP103,Asia,WH-D,In Stock,0
2022-03-26,PRD1014,Air Purifier,Home & Kitchen,89,20,92,4,SUP104,South America,WH-C,Low Stock,111
2022-03-26,PRD1020,Moisturizer,Beauty,12,394,88,6,SUP105,South America,WH-A,In Stock,0
2022-03-26,PRD1020,Moisturizer,Beauty,76,185,110,5,SUP106,South America,WH-C,In Stock,0
2022-03-26,PRD1024,Sunscreen,Beauty,61,133,72,5,SUP106,Asia,WH-C,In Stock,0
2022-03-27,PRD1000,Laptop,Electronics,86,448,59,7,SUP106,South America,WH-B,In Stock,0
2022-03-27,PRD1000,Laptop,Electronics,55,79,59,13,SUP104,Europe,WH-B,In Stock,0
2022-03-27,PRD1006,Jeans,Clothing,28,370,97,10,SUP101,Asia,WH-C,In Stock,0
2022-03-27,PRD1006,Jeans,Clothing,72,299,89,4,SUP108,South America,WH-A,In Stock,0
2022-03-27,PRD1007,Sneakers,Clothing,130,22,132,10,SUP107,Asia,WH-A,Low Stock,299
2022-03-27,PRD1008,Jacket,Clothing,90,12,74,7,SUP103,Europe,WH-C,Low Stock,163
2022-03-27,PRD1008,Jacket,Clothing,97,111,118,4,SUP109,Europe,WH-B,Low Stock,286
2022-03-27,PRD1011,Microwave,Home & Kitchen,70,374,111,12,SUP105,North America,WH-C,In Stock,0
2022-03-27,PRD1015,Yoga Mat,Sports,56,352,89,5,SUP107,Asia,WH-B,In Stock,0
2022-03-27,PRD1019,Treadmill,Sports,86,178,92,8,SUP102,North America,WH-D,In Stock,0
2022-03-27,PRD1019,Treadmill,Sports,39,404,99,3,SUP104,Asia,WH-C,In Stock,0
2022-03-27,PRD1024,Sunscreen,Beauty,106,307,68,11,SUP100,Oceania,WH-B,In Stock,0
2022-03-27,PRD1024,Sunscreen,Beauty,19,224,115,9,SUP101,Europe,WH-B,In Stock,0
2022-03-28,PRD1001,Smartphone,Electronics,36,304,130,9,SUP108,Oceania,WH-B,In Stock,0
2022-03-28,PRD1002,Tablet,Electronics,84,477,60,9,SUP100,South America,WH-D,In Stock,0
2022-03-28,PRD1002,Tablet,Electronics,85,362,123,6,SUP108,North America,WH-C,In Stock,0
2022-03-28,PRD1003,Headphones,Electronics,63,143,59,3,SUP104,South America,WH-B,In Stock,0
2022-03-28,PRD1004,Smartwatch,Electronics,59,70,99,8,SUP106,Oceania,WH-C,Low Stock,172
2022-03-28,PRD1006,Jeans,Clothing,32,196,121,3,SUP100,Europe,WH-D,In Stock,0
2022-03-28,PRD1006,Jeans,Clothing,59,438,63,12,SUP103,North America,WH-C,In Stock,0
2022-03-28,PRD1007,Sneakers,Clothing,41,344,148,13,SUP108,Asia,WH-B,In Stock,0
2022-03-28,PRD1009,Sweater,Clothing,13,429,145,7,SUP108,North America,WH-D,In Stock,0
2022-03-28,PRD1009,Sweater,Clothing,31,91,129,12,SUP104,Asia,WH-D,Low Stock,255
2022-03-28,PRD1012,Coffee Maker,Home & Kitchen,36,182,106,10,SUP104,South America,WH-C,In Stock,0
2022-03-28,PRD1013,Vacuum Cleaner,Home & Kitchen,47,444,73,6,SUP104,Oceania,WH-B,In Stock,0
2022-03-28,PRD1014,Air Purifier,Home & Kitchen,64,127,79,7,SUP100,Asia,WH-D,In Stock,0
2022-03-28,PRD1016,Dumbbells,Sports,36,178,63,3,SUP107,North America,WH-C,In Stock,0
2022-03-28,PRD1017,Tennis Racket,Sports,50,82,76,8,SUP106,Europe,WH-B,In Stock,0
2022-03-28,PRD1017,Tennis Racket,Sports,22,184,83,6,SUP107,North America,WH-A,In Stock,0
2022-03-28,PRD1018,Basketball,Sports,23,412,90,11,SUP104,Oceania,WH-A,In Stock,0
2022-03-28,PRD1021,Perfume,Beauty,81,495,60,4,SUP106,Oceania,WH-A,In Stock,0
2022-03-28,PRD1022,Lipstick,Beauty,89,487,120,9,SUP105,Europe,WH-B,In Stock,0
2022-03-28,PRD1023,Shampoo,Beauty,95,304,57,9,SUP104,Europe,WH-C,In Stock,0
2022-03-28,PRD1024,Sunscreen,Beauty,0,277,130,4,SUP100,North America,WH-B,In Stock,0
2022-03-29,PRD1002,Tablet,Electronics,34,123,62,8,SUP104,Oceania,WH-A,In Stock,0
2022-03-29,PRD1004,Smartwatch,Electronics,30,350,96,9,SUP100,South America,WH-B,In Stock,0
2022-03-29,PRD1006,Jeans,Clothing,32,430,149,10,SUP107,Europe,WH-B,In Stock,0
2022-03-29,PRD1006,Jeans,Clothing,104,9,110,10,SUP108,Europe,WH-C,Low Stock,111
2022-03-29,PRD1007,Sneakers,Clothing,24,488,146,13,SUP107,South America,WH-C,In Stock,0
2022-03-29,PRD1008,Jacket,Clothing,17,120,82,12,SUP108,Europe,WH-B,In Stock,0
2022-03-29,PRD1009,Sweater,Clothing,61,433,83,6,SUP103,Europe,WH-C,In Stock,0
2022-03-29,PRD1009,Sweater,Clothing,53,244,132,12,SUP100,Europe,WH-B,In Stock,0
2022-03-29,PRD1010,Blender,Home & Kitchen,79,135,79,12,SUP107,Asia,WH-C,In Stock,0
2022-03-29,PRD1012,Coffee Maker,Home & Kitchen,25,174,128,10,SUP109,Asia,WH-C,In Stock,0
2022-03-29,PRD1013,Vacuum Cleaner,Home & Kitchen,39,266,121,12,SUP105,Europe,WH-D,In Stock,0
2022-03-29,PRD1015,Yoga Mat,Sports,80,155,111,12,SUP101,Asia,WH-C,In Stock,0
2022-03-29,PRD1016,Dumbbells,Sports,54,102,89,5,SUP107,North America,WH-A,In Stock,0
2022-03-29,PRD1016,Dumbbells,Sports,9,168,132,10,SUP104,Asia,WH-C,In Stock,0
2022-03-29,PRD1019,Treadmill,Sports,46,250,121,4,SUP105,North America,WH-D,In Stock,0
2022-03-29,PRD1020,Moisturizer,Beauty,85,264,143,7,SUP102,Europe,WH-C,In Stock,0
2022-03-29,PRD1021,Perfume,Beauty,93,44,66,12,SUP100,Asia,WH-D,Low Stock,242
2022-03-29,PRD1023,Shampoo,Beauty,52,10,104,12,SUP100,Oceania,WH-D,Low Stock,247
2022-03-29,PRD1024,Sunscreen,Beauty,94,327,74,11,SUP101,North America,WH-C,In Stock,0
2022-03-29,PRD1024,Sunscreen,Beauty,52,219,68,9,SUP109,North America,WH-A,In Stock,0
2022-03-30,PRD1003,Headphones,Electronics,49,448,52,10,SUP107,Europe,WH-A,In Stock,0
2022-03-30,PRD1004,Smartwatch,Electronics,100,11,144,13,SUP104,North America,WH-D,Low Stock,171
2022-03-30,PRD1005,T-Shirt,Clothing,24,26,121,13,SUP108,Oceania,WH-C,Low Stock,101
2022-03-30,PRD1008,Jacket,Clothing,32,249,144,3,SUP104,Oceania,WH-C,In Stock,0
2022-03-30,PRD1009,Sweater,Clothing,19,265,55,11,SUP103,Oceania,WH-B,In Stock,0
2022-03-30,PRD1010,Blender,Home & Kitchen,11,13,121,11,SUP103,Europe,WH-C,Low Stock,184
2022-03-30,PRD1011,Microwave,Home & Kitchen,58,265,73,4,SUP103,Asia,WH-A,In Stock,0
2022-03-30,PRD1012,Coffee Maker,Home & Kitchen,10,450,88,10,SUP105,South America,WH-B,In Stock,0
2022-03-30,PRD1013,Vacuum Cleaner,Home & Kitchen,44,364,139,3,SUP107,Asia,WH-C,In Stock,0
2022-03-30,PRD1014,Air Purifier,Home & Kitchen,105,28,97,12,SUP104,South America,WH-B,Low Stock,126
2022-03-30,PRD1014,Air Purifier,Home & Kitchen,0,95,103,4,SUP100,Europe,WH-B,Low Stock,126
2022-03-30,PRD1016,Dumbbells,Sports,11,336,127,5,SUP109,South America,WH-C,In Stock,0
2022-03-30,PRD1018,Basketball,Sports,33,284,145,8,SUP107,North America,WH-D,In Stock,0
2022-03-30,PRD1019,Treadmill,Sports,48,62,89,7,SUP107,South America,WH-C,Low Stock,227
2022-03-31,PRD1000,Laptop,Electronics,0,161,74,3,SUP101,North America,WH-A,In Stock,0
2022-03-31,PRD1000,Laptop,Electronics,67,138,91,7,SUP105,South America,WH-B,In Stock,0
2022-03-31,PRD1001,Smartphone,Electronics,31,227,70,3,SUP100,Europe,WH-C,In Stock,0
2022-03-31,PRD1001,Smartphone,Electronics,0,268,78,12,SUP109,Europe,WH-D,In Stock,0
2022-03-31,PRD1003,Headphones,Electronics,67,466,70,6,SUP101,Asia,WH-D,In Stock,0
2022-03-31,PRD1011,Microwave,Home & Kitchen,86,361,106,12,SUP108,Europe,WH-C,In Stock,0
2022-03-31,PRD1011,Microwave,Home & Kitchen,7,239,65,12,SUP106,South America,WH-D,In Stock,0
2022-03-31,PRD1013,Vacuum Cleaner,Home & Kitchen,75,119,104,11,SUP102,Asia,WH-A,In Stock,0
2022-03-31,PRD1015,Yoga Mat,Sports,15,75,79,9,SUP109,Oceania,WH-D,Low Stock,223
2022-03-31,PRD1019,Treadmill,Sports,40,270,127,10,SUP107,North America,WH-D,In Stock,0
2022-03-31,PRD1020,Moisturizer,Beauty,35,139,86,4,SUP106,Europe,WH-B,In Stock,0
2022-03-31,PRD1023,Shampoo,Beauty,25,71,93,13,SUP101,Europe,WH-D,Low Stock,101
